,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
11699515,11699517,239140,Dying Light,39116073,polish,dobra gra,1515241128,1515241128,True,1,0,0.4761904776096344,0,True,False,False,76561198327948209,12,5,2436.0,0.0,74.0,1608636355.0
11724628,11724630,239140,Dying Light,22096070,koreana,very goooooood :),1459126063,1459126063,True,0,0,0.0,0,True,False,False,76561198120064099,32,1,6871.0,0.0,5387.0,1553969173.0
11733476,11733478,239140,Dying Light,18795022,russian,"игра хорошая советою всем
",1446306982,1446306982,True,0,0,0.0,0,False,False,False,76561198229417580,15,6,2196.0,0.0,1860.0,1465148379.0
11738319,11738321,239140,Dying Light,15481171,tchinese,"Что сказать ) Игра хорошая, сюжет отличный ) Первая мисия где встречаешся с прыгуном (захватывающяя)) Рекомендую",1429645446,1492439013,True,0,1,0.0,0,False,False,False,76561198094388891,31,3,10495.0,0.0,2627.0,1608391904.0
11743183,11743185,239140,Dying Light,14437710,russian,"Замечательная игра. И для меня это стало неожиданностью . . .  Да при анонсе заинтересовала - эдакая смесь Dead Island + Mirrors Edge с отличной графикой, но почему то ожидал весьма средненькую игру с неинтересным сюжетом и скучными побочками (в основном из-за Dead Island Riptide, последней игры этих разработчиков на данную тематику).
А в итоге вышла интересная, динамичная, хорошо поставленная и разнообразная игрулька. Особенно если проходить в кооперативе и разрешать вторгаться Охотнику ночью - игра раскроется во всей красе. Рекомендую.",1423682455,1423682455,True,13,4,0.6459068655967712,0,True,False,False,76561198006101142,144,17,3524.0,0.0,2711.0,1585829243.0
11815553,11815555,270880,American Truck Simulator,21348646,french,"Très bon jeu de conduite, je trouve un peut plus détaillé sur les décord par rapport à un ets 2. Bravo.",1456000300,1456000300,True,0,0,0.0,0,False,False,False,76561198094124210,39,2,2400.0,0.0,185.0,1545685523.0
11822992,11822994,55230,Saints Row: The Third,81434133,english,"Im over here stroking my dick, i got lotion on my dick, just stroking my shit, im horny asf man, im a freak man",1606873254,1606873254,True,0,0,0.0,0,True,False,False,76561198253380178,33,23,1370.0,4.0,461.0,1610325374.0
11839188,11839190,55230,Saints Row: The Third,44540512,brazilian,"Esse jogo é um dos melhores que eu já joguei, além dele ser cooperativo, ele tem muito conteúdo para ser explorado, super recomendado.",1535933593,1536004988,True,0,0,0.0,0,True,False,False,76561198192055777,58,17,2201.0,0.0,508.0,1585539680.0
11841804,11841806,55230,Saints Row: The Third,39986162,latam,Entretenido y un motón de cosas para hacer.,1518295403,1518295403,True,0,0,0.0,0,True,False,False,76561198105492478,850,82,3925.0,242.0,3205.0,1610269059.0
11848627,11848629,55230,Saints Row: The Third,31300068,english,"There isnt that many pros and cons to this game, Some people might just say it is an outright GTA clone, but it certainly isnt. It is full of personality, Amazing graphics for its time, And is very enjoyable, I would highly suggest picking it up.",1492877259,1492877259,True,2,0,0.5378972887992858,0,True,False,False,76561198310906952,393,8,3729.0,0.0,3262.0,1592217778.0
11860938,11860940,55230,Saints Row: The Third,16384448,czech,sadafdsgsdhfghd,1434280189,1434280189,True,0,0,0.4952723979949951,0,True,False,False,76561198152087476,14,8,3409.0,0.0,,1582980727.0
11869247,11869249,55230,Saints Row: The Third,10063688,russian,"Плюсы:
- Много веселых DLC версий
- Тюнинг машин
- Разнообразные миссии
- Много оружия
- Красивая графика
- Разные персонажи
- Куча одежды
- Захваты территорий
- Создания собственной банды
- Сражения с другими бандами (их три)
- Радио особенно понравилось, в нем есть почти все композиции0
- Наркоманские приключения
- Поиск деньжат, кукл, и наркотиков :D
- Особенно хорошо можно заработать в ""Книге Святых""
- Разные концовки

Минусы:
- Всё это проходит слишком быстро :с",1399659048,1399659048,True,0,0,0.0,0,True,False,False,76561198088053112,121,4,4265.0,0.0,3279.0,1498916682.0
11872968,11872970,55230,Saints Row: The Third,7984494,russian,Неплохой клон GTA с хорошей задумкой и со своими классными фишками.Советую всем кому нравиться классные игры!!!,1386613704,1386613704,True,0,0,0.0,0,True,False,False,76561198042927865,156,5,2527.0,0.0,412.0,1511377610.0
11881600,11881602,32470,STAR WARS™ Empire at War: Gold Pack,83011351,english,solid game and the mods just add to the already great gameplay,1608781278,1608781278,True,0,0,0.0,0,True,False,False,76561198219814395,99,4,9477.0,0.0,9477.0,1608701528.0
11890504,11890506,32470,STAR WARS™ Empire at War: Gold Pack,60551491,english,AN OLD GAME BUT A GOOD GAME,1577309911,1577309911,True,0,0,0.0,0,True,False,False,76561198294228183,25,3,818.0,0.0,567.0,1596416210.0
11901472,11901474,1057090,Ori and the Will of the Wisps,84713074,english,"If you liked the first one it's a no brainer. If you you liked some aspects of the first one but never fully got engaged (like me) I suspect the changes in WotW will get you there. Think all the good aspects of the old one, combined with an easier hollow knight and a microsoft sized budget. (i'm playing on normal and it's definitely easier than blind forest, mostly because forgetting to place a save point is no longer a thing).",1610694247,1610694247,True,0,0,0.0,0,True,False,False,76561198050213555,14,1,1328.0,1328.0,592.0,1611001521.0
11904047,11904049,1057090,Ori and the Will of the Wisps,83492150,koreana,게임이 존나 불친절해서 길 찾는것도 어렵고 맵은 또 인내의 숲 마냥 악의적으로 구성되어 있어서 하는 내내 스트레스 받는다. 시발 환불도 안되네 돈 존나아까워,1609260908,1609261723,False,1,0,0.4416058659553528,0,True,False,False,76561198799730470,12,2,262.0,0.0,262.0,1609260886.0
11912019,11912021,1057090,Ori and the Will of the Wisps,80313128,german,Sehr sehr geil !,1606399087,1606399087,True,0,0,0.0,0,True,False,False,76561198235495052,205,5,1729.0,0.0,1683.0,1609286090.0
11924516,11924518,1057090,Ori and the Will of the Wisps,70320710,schinese,nice,1591341712,1591341712,True,0,0,0.0,0,True,False,False,76561198962623340,38,29,2501.0,0.0,118.0,1605936128.0
11940124,11940126,1057090,Ori and the Will of the Wisps,65140381,schinese,好玩,1584355082,1584355082,True,0,0,0.0,0,True,False,False,76561198305348499,52,11,1021.0,0.0,463.0,1585218757.0
11942324,11942326,1057090,Ori and the Will of the Wisps,65068458,english,good game i just don't like the worm or the ending feel they killed off the story to soon.,1584252649,1584252649,True,0,0,0.0,0,True,False,False,76561198056242763,497,11,1567.0,0.0,1567.0,1584130901.0
11945421,11945423,1057090,Ori and the Will of the Wisps,64974659,english,GOTY,1584119288,1584119288,True,0,0,0.0,0,True,False,False,76561198062047942,503,5,1404.0,0.0,1402.0,1584119575.0
11954374,11954376,284160,BeamNG.drive,84613726,english,yis,1610546524,1610546524,True,0,0,0.0,0,True,False,True,76561199053564897,13,3,5840.0,820.0,5437.0,1610994601.0
11957592,11957594,284160,BeamNG.drive,82992931,english,Best driving game ever!,1608760007,1608760007,True,0,0,0.0,0,True,False,True,76561198801471764,12,2,1229.0,0.0,795.0,1609378442.0
11974825,11974827,284160,BeamNG.drive,69488663,english,"I JUST LIKE THE GAME PHYSICS THE CAR STYLES THE GRAPHICS AND HOW MANY MAPS THERE ARE
",1589998119,1589998119,True,0,0,0.0,0,True,False,True,76561198416095497,1,1,1374.0,0.0,248.0,1590169946.0
12034118,12034120,221380,Age of Empires II (2013),68062529,turkish,efsaneeeee,1587912171,1587912171,True,0,0,0.0,0,True,False,False,76561198283992527,9,2,7438.0,0.0,1446.0,1590921560.0
12051845,12051847,221380,Age of Empires II (2013),52934880,english,"Classic, cant go wrong with this one",1562002137,1562002137,True,0,0,0.0,0,True,False,False,76561198113342579,41,6,465.0,0.0,434.0,1607523839.0
12057937,12057939,221380,Age of Empires II (2013),47908206,english,"The NOSTALGIA! Jeez, I played the hell out AoE 1 AND 2 when I was little. Even my cousin had the game too, and would play.
The priest chanting had us laughing for days!
Anyway, if you were a fan of RTS, this was one THE games to play.
I didn't care much for the campaign (not saying it was bad) I just preferred to play random skirmishes.
PS. the HD quality was a nice touch! Late review, but, at the time of purchase I got it for a good price :)",1546035214,1546035214,True,0,0,0.0,0,True,False,False,76561198214307371,39,7,3092.0,0.0,2372.0,1580200823.0
12075196,12075198,221380,Age of Empires II (2013),32905961,latam,Como lo recordaba pero mejor 10/10,1498617233,1498617233,True,0,0,0.0,0,True,False,False,76561198105492478,850,82,211.0,0.0,189.0,1544166693.0
12086775,12086777,221380,Age of Empires II (2013),25159706,russian,"Зашёл в игру, прослезился",1472210312,1472210312,True,0,0,0.0,0,True,False,False,76561198054505811,22,1,376.0,0.0,142.0,1545407758.0
12087798,12087800,221380,Age of Empires II (2013),24140353,polish,Nice.,1467830259,1573934345,True,0,0,0.0,0,True,False,False,76561198155526997,515,16,4664.0,0.0,4650.0,1590264585.0
12095505,12095507,221380,Age of Empires II (2013),18599861,english,"20 for the playable Original ... fine.  BUt the add-ons and the new AI are just CRAP. Obviously the new 'developers', and I use the term loosely are incompetent boobs at best. 25 dollars for a new campaign when they clearly cant balance a *#$&#*@ checkbook! 
The AI is more stupid than its ever been. Check out the AI attacking with 50 priests! What genius idiot thought this was game was balanced who knows. But we know one thing... 
BUYER BEWARE!!! THIS CRAP ISNT THE ENSEMBLE STUDIOS GAME that we loved from so long ago.  NOPE! 
And dont even get me started on the multiplayer hangs. It ran better on DIALUP!!
",1445434847,1445434847,False,0,4,0.4524226486682892,0,True,False,False,76561198038047473,26,2,112639.0,646.0,12745.0,1610998753.0
12105305,12105307,221380,Age of Empires II (2013),10642241,english,"I love this RTS game, remember playing it back in 2005 all the time... what sucks is i bought the game for 20 odd bucks and 2 weeks later its only 5 bucks because of summer sale thing",1403400195,1403400195,True,0,0,0.0,0,True,False,False,76561198138587837,97,1,4334.0,0.0,930.0,1604196778.0
12105963,12105965,221380,Age of Empires II (2013),10104976,english,"Just as how I remember it back in the day.  I believe its come-back update was a fantastic move.  Not only did it bring back precious, nostalgic memories for old players, but it brought back a refreshing light for the new.  With additions like it's compatibility with the workshop, players can try out new user-made map scenarios, and are free to swap out textures, music and scripts to enhance the game that might seem aged.  There is also a small development team constantly working on new content, fixing corrections and pumping out patches every so often. In fact, there's a few new expansions to try out that were never part of the original game! For new players and old, I cannot recommend picking up this game enough.  It's wonderful to see a fifteen year old game still holding the test of time next to its modern, real-time strategy grandsons.  If you do not have this game, get it now.",1400019371,1542916924,True,2,0,0.52173912525177,0,True,False,False,76561198025726751,412,8,39280.0,0.0,35759.0,1576359267.0
12114141,12114143,636480,Ravenfield,79736392,english,a very pog game,1606186473,1606186473,True,0,0,0.0,0,True,False,True,76561199024602337,7,2,858.0,0.0,622.0,1608776700.0
12133746,12133748,636480,Ravenfield,51570783,japanese,"対人ゲームで疲れた時に遊んでます。
でも時間を何時間も溶かされることも...",1561774032,1561774032,True,0,0,0.0,0,True,False,True,76561198228948436,314,8,4639.0,0.0,3794.0,1591789772.0
12138063,12138065,636480,Ravenfield,41562190,koreana,"창작마당에서 맵을 구독했는데 않되요
아시는 분은 댓글 부탁드려요.",1524089894,1528668239,True,0,0,0.0,0,True,False,True,76561198819747655,30,1,8553.0,0.0,4816.0,1606482741.0
12148661,12148663,221640,Super Hexagon,30593613,koreana,동체 시력 늘리기,1489849468,1489849468,True,1,0,0.5024875402450562,0,True,False,False,76561198327316987,77,26,241.0,0.0,183.0,1608377196.0
12152420,12152422,221640,Super Hexagon,16411242,russian,"Наиграв в этот шедевр over100500 попыток, я все же решился написать на него обзор.
Итак, Super Hexagon - это прекрасная игра, берущая за душу не живописными пейзажами и великолепной графикой, а невероятной сложностью. Эта игра затянет вас на долгие часы, заставляя раз за разом слушать ""Begin!-------Game over!"".
Итак, плюсы:
1. Сложность
2. Хороший, не режущий слух саундтрек
3. Игра затягивает надолго.
Минусы:
1. Может вызвать зависимость
2. При каждом поражении приходится начинать игру с первого уровня (но это мелочь)

Вердикт: 10 из 10. Покупайте, не пожалеете!
",1434355806,1434355806,True,0,0,0.0,0,False,False,False,76561198061216853,14,1,158.0,0.0,75.0,1446385838.0
12180604,12180606,8870,BioShock Infinite,65223318,polish,+1,1584470456,1584470456,True,0,0,0.0,0,True,False,False,76561198371426770,32,1,414.0,0.0,414.0,1584352130.0
12187311,12187313,8870,BioShock Infinite,56438995,russian,Лучшее во что я играл ever,1572816976,1574808280,True,0,0,0.0,0,False,False,False,76561197965267633,136,7,1439.0,0.0,1079.0,1592835227.0
12191006,12191008,8870,BioShock Infinite,51634148,spanish,excelente juego con una historia unica y atrapante,1561780878,1561780878,True,0,0,0.0,0,True,False,False,76561198799238712,73,8,690.0,0.0,462.0,1561924807.0
12196234,12196236,8870,BioShock Infinite,46195889,koreana,오지네,1542871735,1542871735,True,0,0,0.0,0,True,False,False,76561198327316987,77,26,549.0,0.0,533.0,1570790909.0
12196671,12196673,8870,BioShock Infinite,45944486,czech,My lovely game. <3,1542825335,1542825335,True,0,0,0.0,0,True,False,False,76561198119143221,106,2,1377.0,0.0,387.0,1606777326.0
12197328,12197330,8870,BioShock Infinite,45143577,schinese,无法原谅自己的父亲从原谅了自己罪恶的自己手里拯救亲生女儿，布克，你一定会去拯救那个灯塔里的少女吧？,1538851960,1538851960,True,13,0,0.5568540096282959,0,True,False,False,76561198322445573,76,6,1061.0,0.0,760.0,1497694447.0
12199626,12199628,8870,BioShock Infinite,42696197,turkish,"Oyun bittiği anda balkona çıkıp gökyüzünü seyrederek hayatımı sorguladım. Senaryo bakımından kusursuz bir oyun. Oynanış konusu ise diğer bioshock oyunlarından pek farklı değil birkaç kısmı saymazsak. Grafiklere değinmem gerekirse şu zamanlarda gerçekçi grafikler için ne kadarlık sistemler gerekiyorsa hepsini bir kenara itiyor bu oyun, güzel grafiklerin gerçekçilik ile değil de oluşturulan ambiyans ve sanat ile olduğunu gösteriyor. Elinizdeki sistem iyi olmasa bile görsel zevk konusunda bir şey kaçıracağınızı düşünmüyorum. Düşüncelerimi özetlemem gerekirse şu ana kadar oynadığım en iyi kurgulanmış senaryoya sahip oyun eğer ben hikayeli oyunlar seviyorum ama tereddüteyim diyorsanız kesinlikle düşünmeden alın. Oyun indrisimsiz fiyatını da hak ediyor ama benim tavsiyem indirime denk gelirseniz goty versiyonu ile birlikte almanız çünkü dlcleri ile ilk oyunla son oyunu bağlıyor. Ben bu kadar bağımsız yazılıp birbirini tamamlayan senaryolar görmedim. Oyuna puanım 9.5/10",1528888373,1528888373,True,2,0,0.52173912525177,0,True,False,False,76561198258989134,92,5,1234.0,0.0,717.0,1546948071.0
12230167,12230169,8870,BioShock Infinite,19747997,schinese,手残真的很难受，不停的死亡重来，但是伊丽莎白的设定很贴心，自动提供子弹和补血剂。官方自带繁体中文，很不错。听说工作室解散了，看来是不会有下一步了，准备乘着打折入海葬dlc。很适合多次体验的游戏。浓浓的美式风格，值得入手。,1450366732,1450366732,True,1,0,0.523809552192688,0,True,False,False,76561198099175665,228,60,1700.0,0.0,520.0,1484540260.0
12255912,12255914,8870,BioShock Infinite,9579879,english,Very funny it good game :D,1395377968,1395377968,True,0,0,0.0,0,False,False,False,76561198082951140,170,7,752.0,0.0,653.0,1464518048.0
12259289,12259291,8870,BioShock Infinite,8764434,english,One of the best stories I've had the pleasure of shooting my way through.,1390112373,1390112373,True,0,0,0.0,0,False,False,False,76561198028208184,141,1,1801.0,0.0,1565.0,1589068480.0
12267036,12267038,8870,BioShock Infinite,7796106,english,Brilliant Game Love it,1385597644,1385597644,True,0,0,0.0,0,True,False,False,76561198063552822,261,19,772.0,0.0,626.0,1463564680.0
12280639,12280641,531510,Just Shapes & Beats,48208989,german,"Das Spiel hat sehr schön designte Level, die auch am Song\Lied angepasst sind. Die Story ist einfach wundervoll aber hat wiederum SCHLIMME AIDS LEVEL UND AIDS BOSSE. Mindestens haben die normalen Level Checkpoints, was die Bosse nicht haben und wenn man die Story abgeschlossen hat komme Challenges hinzu. Manche sind einfach und manche einfach unfair.",1547052544,1547052544,True,1,1,0.523809552192688,0,True,False,False,76561198835668202,79,6,791.0,0.0,399.0,1602969869.0
12294506,12294508,379720,DOOM,75426441,german,"Soundtrack 10/10
Gameplay 10/10
Story 6/10
Fazit: Toller Shooter mit super Soundtrack, und einer ganz netten Story",1599226624,1599226624,True,0,0,0.0,0,False,False,False,76561199076533960,20,9,606.0,0.0,228.0,1604050803.0
12307251,12307253,379720,DOOM,67426024,english,It's DOOM what else do you want.,1587036482,1606371091,True,0,0,0.0,0,True,False,False,76561198292422226,70,5,918.0,0.0,918.0,1579833793.0
12322141,12322143,379720,DOOM,63825316,spanish,"Extrañamente relajantes, ¡ahora puedo simular que estoy haciendo un tiroteo en mi escuela en lugar de hacerlo de verdad! ¡Muchas gracias Doom!",1582203839,1582203839,True,0,0,0.0,0,True,False,False,76561198070283965,156,17,1047.0,0.0,581.0,1603940142.0
12354636,12354638,379720,DOOM,46972235,russian, Почувствуй Олдскул !,1543175658,1543175658,True,5,0,0.5572916269302368,0,False,False,False,76561198006101142,144,17,1671.0,0.0,1523.0,1584989912.0
12356647,12356649,379720,DOOM,46023385,polish,Dynamiczna rozwałka z fajnym rozwojem broni i postaci przeplatana z elemntami eksploracji. Grało się bardzo przyjemnie!,1542833900,1542833900,True,0,0,0.0,0,True,False,False,76561197988767471,106,1,835.0,0.0,835.0,1542833636.0
12387065,12387067,379720,DOOM,29408870,english,"I went into this game with fairly low expectations after hearing it was stuck in development for several years and there was no preview code available for reviewers. However it turns out to be a really fun classic shooter in a modern engine. Yes the story doesn't matter one bit. But holy crap is the moment-to-moment shooting fun as hell. It honestly took me 30-60 minutes to get back into the old fps mindset. For the first level or two I was trying to be in cover, etc and got annilated. Then my classic fps reflexes started to kick in and I remembered I have to always be moving and cover only exists to hide for a second from fireballs being flung at you. The single player campaign was 10-12 hours long played on default difficulty. Apparently there are secrets everywhere as I thought I searched fairly well and missed over 50% of them.",1485037887,1485037887,True,0,0,0.0,0,True,False,False,76561197970688752,868,22,676.0,0.0,655.0,1486932761.0
12387471,12387473,379720,DOOM,29252312,english,one thing i didnt like is wondering the map trying to find the right path. i like this game its solid fun,1484414133,1484414133,True,0,0,0.0,0,True,False,False,76561198127195582,70,5,81.0,0.0,49.0,1492885549.0
12393648,12393650,379720,DOOM,27603670,english,"Grabbed a Demon's head and smashed it against a stone table with my bare hand... I think I'm Superman just Demon Reincarnate.
10 out of 10.",1480140424,1480140424,True,0,0,0.0,0,True,False,False,76561198024505824,500,7,404.0,0.0,267.0,1509514817.0
12402546,12402548,379720,DOOM,24733745,english,"every cod fan boy ever; duhhhhhh call of duty is way better than doom. 

me; why??? 

idiot; duhhh cause cod is the only good game ever.

me; no... theres other good games loke tf2, battlefiled, arma, and fucking DOOM!!!

idiot; DUHHH but those games suck!!! cod 100000000 is best game ever.

me; thats not even out yet u idiot.

idiot; DUHHH YES IT IS!!!!!!!!!!!!!!!!!!!

me; -_- (insert temmie village ear rape song)

idiot; (screaming at the top of his lungs) COD ONLY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

(house explodes)

the
end",1470442163,1470442163,True,0,3,0.4000000059604645,0,True,False,False,76561198010057592,244,3,35438.0,0.0,16303.0,1585523064.0
12415314,12415316,379720,DOOM,23014991,english,"Awesome.
Very happy. Surprisngly awesome.. well done",1463378688,1464096083,True,1,0,0.5176386833190918,0,False,False,False,76561198194528794,92,3,4278.0,0.0,1572.0,1594097727.0
12432874,12432876,362890,Black Mesa,79053379,english,The best way to play HL1.,1605022303,1605022303,True,0,0,0.0,0,True,False,False,76561197994163463,336,14,1807.0,0.0,1010.0,1606077195.0
12447972,12447974,362890,Black Mesa,65442547,schinese,"时隔多年，抢鲜体验终于结束啦，哈哈哈哈哈！
半条命1高清重制版，你值得拥有，无论是画面还是操作实在是提升了不少！就是和半条命1一样，太容易迷路了！",1584759929,1584759929,True,1,0,0.523809552192688,0,False,False,False,76561198099175665,228,60,240.0,0.0,239.0,1595065912.0
12459280,12459282,362890,Black Mesa,59410760,english,Black Mesa does a great job of recreating the original Half-Life experience without moving too far from the elements that made it a classic.,1575716721,1575716721,True,0,0,0.0,0,True,False,True,76561197970545591,93,5,1006.0,0.0,893.0,1584703246.0
12460807,12460809,362890,Black Mesa,56668823,english,Orange suit guy kill the bad aliens but like better looking,1573096584,1610668518,True,0,0,0.4545454680919647,0,True,False,True,76561198351920759,96,14,9417.0,55.0,9396.0,1610942088.0
12467464,12467466,362890,Black Mesa,43083117,english,Just a amazing Re creation really want Zen Levels.,1530053806,1530053806,True,0,0,0.0,0,True,False,True,76561198063552822,261,19,379.0,0.0,247.0,1594505719.0
12468488,12468490,362890,Black Mesa,40567875,turkish,"2017 aralık güncellemesini nasıl indirebilirim?
",1520183982,1520183982,True,0,0,0.0,2,True,False,True,76561198370836496,17,2,538.0,0.0,459.0,1527784355.0
12468492,12468494,362890,Black Mesa,40558978,russian,"Пожалуй, это лучшее, что сделали по мотивам Half Life сторонние разработчики. Удивительно, что этот ремейк точно сохраняет атмосферу оригинала — и ты все время думаешь ""Точно так же, как в оригинале!"". Однако, запустив оригинал, понимаешь, что все поменяли. Но атмосфера! Она осталась! И это самая большая заслуга разработчиков.",1520160648,1520160648,True,1,0,0.5075757503509521,0,True,False,True,76561198023095133,140,2,1438.0,0.0,925.0,1607253636.0
12487477,12487479,337340,Finding Paradise,38553881,english,I don't think that I can express all of my emotions using just words. 10/10.,1513985398,1513985398,True,0,0,0.0,0,True,False,False,76561198093626669,16,1,178.0,0.0,172.0,1513985283.0
12488743,12488745,337340,Finding Paradise,38339667,english,"I've been waiting a really, really long time for this and it's been most certainly worth the wait.

Much like To The Moon, Finding Paradise still shows that the director, Kan Gao, can take you on a even greater adventure than his last. The soundtrack is still as beautiful as I expected, and the story-rich gameplay is honestly timeless for the To The Moon 'saga'. I loved how the mementos were given a little more 'gameplay' and slight challenge, and I honestly think I loved this adventure more so than the last. I played it with my spouse and of course, it hit us like a truck in the emotional, yet happy sense and it only makes me much more excited for the future.

Don't pass these games up, To the Moon + it's minisodes, A Bird Story, and Finding Paradise will hook you, and hook you passionately with their beautiful love letters of story telling.",1513392600,1513392600,True,0,0,0.0,0,True,False,False,76561198053484014,113,10,314.0,0.0,314.0,1513369386.0
12493694,12493696,286160,Tabletop Simulator,78034624,turkish,Secret Hitler Ya Da Başka Oyun Girmek İsteyen Olrusa Linkimizi Şuraya Bırakalım: https://discord.gg/cvgCbPs,1603483484,1603569238,True,1,1,0.523809552192688,0,True,False,False,76561198165427434,47,3,23023.0,0.0,19499.0,1607199320.0
12503294,12503296,286160,Tabletop Simulator,66965932,danish,Don´t waste your money.,1586448670,1586448670,False,0,0,0.0,0,True,False,False,76561198200561879,8,5,517.0,0.0,250.0,1600547831.0
12541426,12541428,312530,Duck Game,66185868,english,good,1585592676,1585592676,True,0,0,0.0,0,False,False,False,76561198319140409,66,8,1290.0,146.0,319.0,1610550767.0
12567300,12567303,412830,STEINS;GATE,54437833,schinese,every thing is the choice of steins gate!,1564839841,1564839841,True,0,0,0.0,0,True,False,False,76561198968754544,24,11,1678.0,0.0,1672.0,1599729365.0
12582815,12582818,413410,Danganronpa: Trigger Happy Havoc,57311598,polish,Nice.,1573934142,1573934142,True,0,0,0.0,0,True,False,False,76561198155526997,515,17,3227.0,0.0,3189.0,1588085937.0
12589382,12589385,413410,Danganronpa: Trigger Happy Havoc,21909811,english,"One of the best VN's that I have ever played.

I reccomend it to everyone who loves to solve great murder mysterious.",1458333296,1458333296,True,1,0,0.5006190538406372,0,True,False,False,76561198282444184,8,8,1739.0,0.0,1720.0,1470940074.0
12597809,12597812,214560,Mark of the Ninja,15891418,german,"In zeitgemäßem 2D als Ninja unterwegs, um heimtückisch zu meucheln oder wie ein Schatten unerkannt zu bleiben.

Die Story ist passend und unterhaltsam, das Spiel an sich tricky und kurzweilig. Klare Empfehlung!",1431986079,1431986079,True,0,0,0.0,0,False,False,False,76561197975468180,604,35,523.0,0.0,523.0,1431985950.0
12602604,12602607,214560,Mark of the Ninja,8131974,english,"Amazing game, what makes it great its the story and the smoothness of the gameplay. You feel like a ninja",1387512314,1387512314,True,0,0,0.0,0,False,False,False,76561198034576395,238,19,285.0,0.0,213.0,1388821949.0
12613842,12613845,787480,Phoenix Wright: Ace Attorney Trilogy,54785686,koreana,"처음에는 소리가 잘 나왔는데 확인만하고  다음날에
다시 켰더니 들려오는 정적.....아무 소리가 않나오고
지웠다 새로 설치해도 옵션 아무리 만져도 ...

다른 스팀게임은 소리 잘나오는데 이녀석만 않나와서 
엄청 답답하네요....

결국 제대로 플레이를 못해서 평가는 없습니다...",1566671285,1566671285,True,0,0,0.0,0,True,False,False,76561198136357079,41,1,22.0,0.0,19.0,1566716367.0
12638732,12638735,35140,Batman: Arkham Asylum GOTY Edition,13575976,koreana,배트맨표정이맨날똑같음,1419454148,1419454148,True,2,13,0.5393258333206177,0,False,False,False,76561198119782274,29,2,697.0,0.0,345.0,1419951160.0
12642689,12642692,35140,Batman: Arkham Asylum GOTY Edition,8131908,english,AMAZING!!!!!!!! If you haven't play it! you must!,1387512025,1387512025,True,0,0,0.0,0,True,False,False,76561198034576395,238,19,656.0,0.0,656.0,1358064000.0
12644929,12644932,35140,Batman: Arkham Asylum GOTY Edition,2346751,russian,Самая приятная неожиданность 2009 года. Если вы ничего не имеете против Бэтмана и всего  что с ним связано - игра обязательна для ознакомления. На удивления отточеная и разнообразная механика. Приятная графика. Интересный сюжет. Великолепная атмосфера. А главное - уникальная возможность почувствовать себя настоящим Темным Рыцарем. Must Have.,1325346005,1325346005,True,6,0,0.5970695614814758,0,True,False,False,76561198006101142,144,17,885.0,0.0,819.0,1511378052.0
12646686,12646689,206190,Gunpoint,68193977,english,"Good game, I enjoyed it thoroughly.",1588098678,1588098678,True,0,0,0.0,0,True,False,False,76561197991133037,529,14,204.0,0.0,204.0,1588098635.0
12657201,12657204,206190,Gunpoint,448509,english,"This is a great 2d platforming game. I personally tried to play it stealth with as little violence as possible. It is a very quick game, but well worth it.",1374289347,1374289347,True,0,0,0.0,0,True,False,False,76561197970688752,868,22,811.0,0.0,329.0,1405108553.0
12688002,12688005,113200,The Binding of Isaac,10739833,english,"BUY THIS GAME NOW. If you already own it then buy wrath of the lamb. If you own both the go you!
",1403582611,1403582611,True,0,0,0.47826087474823,0,True,False,False,76561198141498252,8,1,890.0,0.0,548.0,1406750103.0
12692047,12692050,113200,The Binding of Isaac,9678386,english,Two words #YOLO & #SWAG,1396203780,1396203780,True,0,0,0.4977375566959381,0,True,False,False,76561198007177785,324,15,10762.0,0.0,10096.0,1527395420.0
12703994,12703997,113200,The Binding of Isaac,909176,english,Very good game! Enjoy the Steam Sale because it's incredibly cheap now!,1342219646,1342219646,True,0,0,0.0,0,True,False,False,76561197981718005,180,15,1810.0,0.0,994.0,1410224808.0
12705858,12705861,113200,The Binding of Isaac,5634025,german,ich kann dieses spiel nur empfehlen :D,1325009166,1325009166,True,0,0,0.0,1,True,False,False,76561198053266074,433,14,9285.0,0.0,708.0,1527504186.0
12711451,12711454,413420,Danganronpa 2: Goodbye Despair,71536929,schinese,狛枝，永远滴神,1593311857,1593311857,True,0,0,0.0,0,True,False,False,76561198984656522,15,2,1286.0,0.0,1286.0,1592838273.0
12714333,12714336,413420,Danganronpa 2: Goodbye Despair,57311634,polish,Nice.,1573934177,1573934177,True,0,0,0.0,0,True,False,False,76561198155526997,515,17,2671.0,0.0,2608.0,1586027426.0
12715124,12715127,413420,Danganronpa 2: Goodbye Despair,53303509,english,Danganronpa franchise in general 10/10,1562135876,1562135876,True,0,0,0.0,0,True,False,False,76561198123766656,64,1,2607.0,0.0,2607.0,1564371907.0
